GNLinkerId,GameId,NumPlayerId
435,10460,1
436,10500,1
437,10500,1
438,10500,1
439,10500,1
440,10680,1
441,10680,1
442,10680,1
443,10680,1
444,10680,1
445,11020,1
446,11040,1
447,11050,1
448,11130,1
449,11140,1
450,11150,1
451,11190,1
452,11200,1
453,11200,1
454,11230,1
455,11240,1
456,11240,1
457,11250,1
458,11250,1
459,11260,1
460,11260,1
461,11280,1
462,11280,1
463,11330,1
464,11330,1
465,11340,1
466,11340,1
467,11360,1
468,11450,1
469,11480,1
470,11560,1
471,11590,1
472,12100,1
473,12110,1
474,12120,1
475,12130,1
476,12140,1
477,12150,1
478,12170,1
479,12180,1
480,12200,1
481,12210,1
482,12220,1
483,12310,1
484,12320,1
485,12330,1
486,12340,1
487,12340,1
488,12360,1
489,12390,1
490,12420,1
491,12430,1
492,12440,1
493,12450,1
494,12460,1
495,12470,1
496,12480,1
497,12500,1
498,12500,1
499,12510,1
500,12520,1
501,12530,1
502,12540,1
503,12560,1
504,12590,1
505,12600,1
506,12640,1
507,12670,1
508,12710,1
509,12770,1
510,12790,1
511,12810,1
512,12830,1
513,13000,1
514,13000,1
515,13140,1
516,13140,1
517,13140,1
518,13200,1
519,13210,1
520,13210,1
521,13230,1
522,13230,1
523,13240,1
524,13250,1
525,13500,1
526,13520,1
527,13530,1
528,13540,1
529,13560,1
530,13570,1
531,13580,1
532,13600,1
533,13620,1
534,15000,1
535,15080,1
536,15100,1
537,15120,1
538,15130,1
539,15160,1
540,15170,1
541,15190,1
542,15200,1
543,15210,1
544,15240,1
545,15270,1
546,15300,1
547,15320,1
548,15320,1
549,15370,1
550,15380,1
551,15390,1
552,15400,1
553,15400,1
554,15500,1
555,15500,1
556,15520,1
557,15520,1
558,15520,1
559,15560,1
560,15560,1
561,15560,1
562,15620,1
563,15620,1
564,15620,1
565,15700,1
566,15700,1
567,15710,1
568,15740,1
569,15740,1
570,15740,1
571,15750,1
572,15750,1
573,15800,1
574,15800,1
575,15900,1
576,15910,1
577,15920,1
578,15930,1
579,15960,1
580,15970,1
581,16000,1
582,16020,1
583,16030,1
584,16040,1
585,16060,1
586,16100,1
587,16110,1
588,16120,1
589,16130,1
590,16180,1
591,16200,1
592,16450,1
593,16500,1
594,16500,1
595,16600,1
596,16600,1
597,16620,1
598,16710,1
599,16720,1
600,16730,1
601,16810,1
602,16900,1
603,16900,1
604,17100,1
605,17100,1
606,17120,1
607,17120,1
608,17140,1
609,17140,1
610,17180,1
611,17180,1
612,17300,1
613,17330,1
614,17390,1
615,17410,1
616,17430,1
617,17440,1
618,17450,1
619,17460,1
620,17470,1
621,17480,1
622,17500,1
623,17500,1
624,17500,1
625,17500,1
626,17570,1
627,17570,1
628,17570,1
629,17570,1
630,17570,1
631,17710,1
632,17710,1
633,17710,1
634,17710,1
635,17710,1
636,17710,1
637,17740,1
638,18000,1
639,18000,1
640,18020,1
641,18020,1
642,18040,1
643,18040,1
644,18040,1
645,18040,1
646,18050,1
647,18050,1
648,18050,1
649,18050,1
650,18070,1
651,18070,1
652,18070,1
653,18070,1
654,18120,1
655,18120,1
656,18120,1
657,18120,1
658,18300,1
659,18300,1
660,18300,1
661,18400,1
662,18400,1
663,18420,1
664,18470,1
665,18480,1
666,18500,1
667,18500,1
668,18500,1
669,18600,1
670,18600,1
671,18700,1
672,18700,1
673,18820,1
674,18820,1
675,18820,1
676,18820,1
677,18820,1
678,19000,1
679,19020,1
680,19020,1
681,19020,1
682,19030,1
683,19030,1
684,19030,1
685,19030,1
686,19080,1
687,19200,1
688,19200,1
689,19320,1
690,19320,1
691,19320,1
692,19320,1
693,19320,1
694,19500,1
695,19500,1
696,19800,1
697,19830,1
698,19900,1
699,19980,1
700,20200,1
701,20200,1
702,20510,1
703,20530,1
704,20530,1
705,20540,1
706,20540,1
707,20550,1
708,20550,1
709,20570,1
710,20570,1
711,20700,1
712,20700,1
713,20710,1
714,20710,1
715,20820,1
716,20820,1
717,20820,1
718,20820,1
719,20900,1
720,20900,1
721,20920,1
722,20920,1
723,20920,1
724,20920,1
725,20920,1
726,21000,1
727,21010,1
728,21030,1
729,21090,1
730,21100,1
731,21100,1
732,21100,1
733,21100,1
734,21130,1
735,21300,1
736,21300,1
737,21400,1
738,21400,1
739,21500,1
740,21640,1
741,21640,1
742,21660,1
743,21670,1
744,21670,1
745,21680,1
746,21690,1
747,21690,1
748,21690,1
749,21690,1
750,21690,1
751,21780,1
752,21800,1
753,21980,1
754,22000,1
755,22000,1
756,22100,1
757,22100,1
758,22120,1
759,22130,1
760,22180,1
761,22200,1
762,22200,1
763,22200,1
764,22200,1
765,22230,1
766,22230,1
767,22230,1
768,22230,1
769,22230,1
770,22300,1
771,22310,1
772,22310,1
773,22310,1
774,22310,1
775,22320,1
776,22320,1
777,22330,1
778,22330,1
779,22350,1
780,22350,1
781,22350,1
782,22350,1
783,22370,1
784,22380,1
785,22380,1
786,22380,1
787,22450,1
788,22500,1
789,22500,1
790,22600,1
791,22600,1
792,22600,1
793,22600,1
794,22600,1
795,22610,1
796,22610,1
797,22650,1
798,22650,1
799,22650,1
800,22650,1
801,22670,1
802,22670,1
803,22670,1
804,22670,1
805,23150,1
806,23150,1
807,23300,1
808,23380,1
809,23400,1
810,23420,1
811,23450,1
812,23460,1
813,23490,1
814,23500,1
815,23530,1
816,23530,1
817,23530,1
818,23530,1
819,23600,1
820,23700,1
821,24010,1
822,24010,1
823,24010,1
824,24010,1
825,24010,1
826,24010,1
827,24200,1
828,24240,1
829,24240,1
830,24240,1
831,24240,1
832,24240,1
833,24400,1
834,24410,1
835,24420,1
836,24420,1
837,24460,1
838,24480,1
839,24480,1
840,24640,1
841,24650,1
842,24670,1
843,24670,1
844,24670,1
845,24670,1
846,24720,1
847,24740,1
848,24780,1
849,24790,1
850,24800,1
851,24810,1
852,24840,1
853,24870,1
854,24960,1
855,24980,1
856,25000,1
857,25010,1
858,25500,1
859,25600,1
860,25620,1
861,25700,1
862,25700,1
863,25700,1
864,25700,1
865,25800,1
866,25800,1
867,25830,1
868,25850,1
869,25850,1
870,25890,1
871,25890,1
872,25900,1
873,25900,1
874,25910,1
875,25930,1
876,25980,1
877,25990,1
878,26000,1
879,26000,1
880,26300,1
881,26800,1
882,26800,1
883,26800,1
884,26900,1
885,27000,1
886,27000,1
887,27020,1
888,27050,1
889,27200,1
890,27330,1
891,27400,1
892,27600,1
893,27600,1
894,27800,1
895,27810,1
896,27900,1
897,27920,1
898,27920,1
899,27920,1
900,27920,1
901,27940,1
902,27940,1
903,27940,1
904,27940,1
905,28000,1
906,28000,1
907,28000,1
908,29120,1
909,29130,1
910,29160,1
911,29180,1
912,29180,1
913,29800,1
914,29800,1
915,29900,1
916,31270,1
917,31300,1
918,31800,1
919,31810,1
920,31820,1
921,31830,1
922,31840,1
923,31850,1
924,31860,1
925,31870,1
926,31880,1
927,31890,1
928,31900,1
929,31910,1
930,31920,1
931,31930,1
932,31980,1
933,31980,1
934,32000,1
935,32110,1
936,32120,1
937,32140,1
938,32150,1
939,32150,1
940,32150,1
941,32150,1
942,32150,1
943,32160,1
944,32160,1
945,32160,1
946,32160,1
947,32160,1
948,32200,1
949,32200,1
950,32310,1
951,32330,1
952,32330,1
953,32340,1
954,32340,1
955,32350,1
956,32350,1
957,32360,1
958,32360,1
959,32370,1
960,32370,1
961,32380,1
962,32380,1
963,32390,1
964,32390,1
965,32400,1
966,32400,1
967,32410,1
968,32410,1
969,32410,1
970,32420,1
971,32430,1
972,32430,1
973,32440,1
974,32440,1
975,32450,1
976,32450,1
977,32460,1
978,32460,1
979,32460,1
980,32470,1
981,32470,1
982,32500,1
983,32500,1
984,32510,1
985,32510,1
986,32610,1
987,32620,1
988,32630,1
989,32640,1
990,32650,1
991,32660,1
992,32670,1
993,32680,1
994,32710,1
995,32720,1
996,32730,1
997,32740,1
998,32750,1
999,32760,1
1000,32770,1
1001,32900,1
1002,33100,1
1003,33100,1
1004,33100,1
1005,33100,1
1006,33100,1
1007,33110,1
1008,33110,1
1009,33120,1
1010,33120,1
1011,33130,1
1012,33180,1
1013,33230,1
1014,33320,1
1015,33390,1
1016,33390,1
1017,33390,1
1018,33390,1
1019,33390,1
1020,33460,1
1021,33520,1
1022,33570,1
1023,33600,1
1024,33610,1
1025,33620,1
1026,33650,1
1027,33650,1
1028,33650,1
1029,33660,1
1030,33660,1
1031,33660,1
1032,33670,1
1033,33670,1
1034,33680,1
1035,33680,1
1036,33680,1
1037,33680,1
1038,33760,1
1039,33770,1
1040,33790,1
1041,33900,1
1042,33930,1
1043,33950,1
1044,33980,1
1045,33980,1
1046,33980,1
1047,33980,1
1048,33990,1
1049,33990,1
1050,34010,1
1051,34030,1
1052,34030,1
1053,34030,1
1054,34030,1
1055,34190,1
1056,34410,1
1057,34410,1
1058,34420,1
1059,34420,1
1060,34500,1
1061,34500,1
1062,34600,1
1063,34630,1
1064,34640,1
1065,34800,1
1066,34810,1
1067,34820,1
1068,34830,1
1069,34830,1
1070,34870,1
1071,34870,1
1072,34870,1
1073,34900,1
1074,34900,1
1075,34900,1
1076,34920,1
1077,34920,1
1078,34920,1
1079,35000,1
1080,35070,1
1081,35130,1
1082,35130,1
1083,35130,1
1084,35130,1
1085,35130,1
1086,35140,1
1087,35140,1
1088,35140,1
1089,35140,1
1090,35300,1
1091,35310,1
1092,35320,1
1093,35320,1
1094,35450,1
1095,35450,1
1096,35450,1
1097,35450,1
1098,35450,1
1099,35460,1
1100,35460,1
1101,35460,1
1102,35460,1
1103,35480,1
1104,35480,1
1105,35480,1
1106,35480,1
1107,35600,1
1108,35600,1
1109,35700,1
1110,35700,1
1111,35700,1
1112,35700,1
1113,35700,1
1114,35720,1
1115,35720,1
1116,35720,1
1117,35720,1
1118,35720,1
1119,35800,1
1120,36000,1
1121,36000,1
1122,36000,1
1123,36100,1
1124,36130,1
1125,36180,1
1126,36210,1
1127,36240,1
1128,36300,1
1129,36310,1
1130,36320,1
1131,36900,1
1132,36910,1
1133,37000,1
1134,37000,1
1135,37010,1
1136,37030,1
1137,37100,1
1138,37210,1
1139,37220,1
1140,37230,1
1141,37240,1
1142,37260,1
1143,37270,1
1144,37280,1
1145,37300,1
1146,37310,1
1147,37320,1
1148,37330,1
1149,37340,1
1150,37370,1
1151,37380,1
1152,37390,1
1153,37400,1
1154,37500,1
1155,37500,1
1156,37500,1
1157,37600,1
1158,37700,1
1159,37800,1
1160,37800,1
1161,37800,1
1162,37800,1
1163,37800,1
1164,37960,1
1165,38000,1
1166,38070,1
1167,38080,1
1168,38090,1
1169,38100,1
1170,38110,1
1171,38120,1
1172,38130,1
1173,38140,1
1174,38150,1
1175,38160,1
1176,38170,1
1177,38180,1
1178,38190,1
1179,38210,1
1180,38230,1
1181,38230,1
1182,38230,1
1183,38230,1
1184,38400,1
1185,38400,1
1186,38410,1
1187,38410,1
1188,38420,1
1189,38420,1
1190,38430,1
1191,38450,1
1192,38460,1
1193,38490,1
1194,38600,1
1195,38600,1
1196,38600,1
1197,38700,1
1198,38700,1
1199,38700,1
1200,38720,1
1201,38720,1
1202,38720,1
1203,38740,1
1204,38740,1
1205,38740,1
1206,38740,1
1207,39000,1
1208,39000,1
1209,39000,1
1210,39000,1
1211,39110,1
1212,39110,1
1213,39120,1
1214,39140,1
1215,39140,1
1216,39150,1
1217,39150,1
1218,39150,1
1219,39190,1
1220,39200,1
1221,39210,1
1222,39500,1
1223,39510,1
1224,39520,1
1225,39540,1
1226,39560,1
1227,39630,1
1228,39640,1
1229,39650,1
1230,39660,1
1231,39670,1
1232,39680,1
1233,39690,1
1234,39800,1
1235,39800,1
1236,39800,1
1237,39800,1
1238,39800,1
1239,39900,1
1240,40100,1
1241,40100,1
1242,40100,1
1243,40100,1
1244,40200,1
1245,40210,1
1246,40300,1
1247,40300,1
1248,40320,1
1249,40330,1
1250,40340,1
1251,40350,1
1252,40380,1
1253,40390,1
1254,40390,1
1255,40390,1
1256,40390,1
1257,40400,1
1258,40400,1
1259,40400,1
1260,40420,1
1261,40420,1
1262,40500,1
1263,40500,1
1264,40500,1
1265,40700,1
1266,40700,1
1267,40700,1
1268,40700,1
1269,40700,1
1270,40720,1
1271,40930,1
1272,40930,1
1273,40930,1
1274,40930,1
1275,40950,1
1276,40950,1
1277,40950,1
1278,40970,1
1279,40970,1
1280,40970,1
1281,40980,1
1282,40980,1
1283,40980,1
1284,40980,1
1285,40980,1
1286,40990,1
1287,41000,1
1288,41000,1
1289,41000,1
1290,41000,1
1291,41000,1
1292,41070,1
1293,41070,1
1294,41070,1
1295,41070,1
1296,41070,1
1297,41070,1
1298,41100,1
1299,41300,1
1300,41300,1
1301,41300,1
1302,41400,1
1303,41500,1
1304,41500,1
1305,41500,1
1306,41600,1
1307,41660,1
1308,41680,1
1309,41700,1
1310,41740,1
1311,41740,1
1312,41740,1
1313,41800,1
1314,41800,1
1315,41900,1
1316,41900,1
1317,41900,1
1318,42000,1
1319,42000,1
1320,42000,1
1321,42120,1
1322,42120,1
1323,42120,1
1324,42120,1
1325,42140,1
1326,42140,1
1327,42140,1
1328,42140,1
1329,42140,1
1330,42170,1
1331,42170,1
1332,42170,1
1333,42170,1
1334,42210,1
1335,42220,1
1336,42230,1
1337,42500,1
1338,42500,1
1339,42500,1
1340,42500,1
1341,42500,1
1342,42670,1
1343,42700,1
1344,42700,1
1345,42700,1
1346,42810,1
1347,42850,1
1348,42890,1
1349,42910,1
1350,42910,1
1351,42910,1
1352,42910,1
1353,42920,1
1354,42930,1
1355,42930,1
1356,42940,1
1357,42940,1
1358,42950,1
1359,42950,1
1360,42960,1
1361,42960,1
1362,43000,1
1363,43000,1
1364,43000,1
1365,43100,1
1366,43190,1
1367,43190,1
1368,43190,1
1369,43500,1
1370,43600,1
1371,43600,1
1372,44100,1
1373,44100,1
1374,44350,1
1375,44350,1
1376,44350,1
1377,44350,1
1378,44350,1
1379,44350,1
1380,44360,1
1381,44600,1
1382,44680,1
1383,44690,1
1384,45000,1
1385,45000,1
1386,45000,1
1387,45000,1
1388,45000,1
1389,45100,1
1390,45100,1
1391,45100,1
1392,45100,1
1393,45100,1
1394,45300,1
1395,45300,1
1396,45400,1
1397,45400,1
1398,45400,1
1399,45400,1
1400,45410,1
1401,45420,1
1402,45420,1
1403,45450,1
1404,45450,1
1405,45450,1
1406,45450,1
1407,45450,1
1408,45450,1
1409,45700,1
1410,45710,1
1411,45720,1
1412,45730,1
1413,45730,1
1414,45730,1
1415,45740,1
1416,45740,1
1417,45740,1
1418,45740,1
1419,45750,1
1420,45760,1
1421,45760,1
1422,45760,1
1423,45760,1
1424,45760,1
1425,45770,1
1426,45770,1
1427,45770,1
1428,45770,1
1429,46000,1
1430,46000,1
1431,46000,1
1432,46000,1
1433,46200,1
1434,46200,1
1435,46250,1
1436,46250,1
1437,46260,1
1438,46260,1
1439,46260,1
1440,46270,1
1441,46270,1
1442,46280,1
1443,46290,1
1444,46290,1
1445,46340,1
1446,46340,1
1447,46350,1
1448,46350,1
1449,46360,1
1450,46360,1
1451,46370,1
1452,46370,1
1453,46380,1
1454,46380,1
1455,46400,1
1456,46410,1
1457,46440,1
1458,46450,1
1459,46450,1
1460,46480,1
1461,46490,1
1462,46500,1
1463,46500,1
1464,46510,1
1465,46510,1
1466,46520,1
1467,46520,1
1468,46520,1
1469,46540,1
1470,46540,1
1471,46550,1
1472,46570,1
1473,46600,1
1474,46600,1
1475,46600,1
1476,46700,1
1477,46710,1
1478,46720,1
1479,46730,1
1480,46740,1
1481,46750,1
1482,46750,1
1483,46760,1
1484,46770,1
1485,46770,1
1486,46770,1
1487,46790,1
1488,46830,1
1489,46840,1
1490,46850,1
1491,47110,1
1492,47120,1
1493,47130,1
1494,47400,1
1495,47400,1
1496,47410,1
1497,47700,1
1498,47730,1
1499,47780,1
1500,47790,1
1501,47800,1
1502,47800,1
1503,47810,1
1504,47870,1
1505,47890,1
1506,47920,1
1507,48000,1
1508,48000,1
1509,48000,1
1510,48110,1
1511,48150,1
1512,48190,1
1513,48240,1
1514,48240,1
1515,48700,1
1516,48700,1
1517,48700,1
1518,48700,1
1519,48720,1
1520,48720,1
1521,48800,1
1522,48950,1
1523,48950,1
1524,48950,1
1525,48950,1
1526,49000,1
1527,49300,1
1528,49300,1
1529,49320,1
1530,49320,1
1531,49470,1
1532,49470,1
1533,49470,1
1534,49470,1
1535,49470,1
1536,49520,1
1537,49520,1
1538,49520,1
1539,49520,1
1540,49600,1
1541,49600,1
1542,49600,1
1543,49600,1
1544,49600,1
1545,49800,1
1546,49810,1
1547,49810,1
1548,49900,1
1549,49900,1
1550,50000,1
1551,50000,1
1552,50000,1
1553,50000,1
1554,50000,1
1555,50130,1
1556,50130,1
1557,50300,1
1558,50300,1
1559,50300,1
1560,50300,1
1561,50300,1
1562,50510,1
1563,50510,1
1564,50510,1
1565,50510,1
1566,50910,1
1567,50920,1
1568,50930,1
1569,50940,1
1570,50960,1
1571,50970,1
1572,50980,1
1573,50990,1
1574,51000,1
1575,51010,1
1576,51010,1
1577,51020,1
1578,51030,1
1579,51060,1
1580,51060,1
1581,51060,1
1582,55040,1
1583,55040,1
1584,55040,1
1585,55100,1
1586,55100,1
1587,55100,1
1588,55100,1
1589,55110,1
1590,55110,1
1591,55110,1
1592,55110,1
1593,55110,1
1594,55140,1
1595,55140,1
1596,55140,1
1597,55150,1
1598,55150,1
1599,55150,1
1600,55230,1
1601,55230,1
1602,55230,1
1603,55230,1
1604,57000,1
1605,57000,1
1606,57200,1
1607,57200,1
1608,57200,1
1609,57200,1
1610,57200,1
1611,57300,1
1612,57300,1
1613,57620,1
1614,57640,1
1615,57650,1
1616,57680,1
1617,57680,1
1618,57690,1
1619,57690,1
1620,57690,1
1621,57700,1
1622,57700,1
1623,57700,1
1624,57700,1
1625,57740,1
1626,57740,1
1627,57740,1
1628,57740,1
1629,57800,1
1630,57800,1
1631,57900,1
1632,57900,1
1633,57900,1
1634,57900,1
1635,57900,1
1636,58200,1
1637,58200,1
1638,58200,1
1639,58230,1
1640,58230,1
1641,58230,1
1642,58230,1
1643,58400,1
1644,58400,1
1645,58400,1
1646,58400,1
1647,58520,1
1648,58550,1
1649,58550,1
1650,58550,1
1651,58560,1
1652,58570,1
1653,58610,1
1654,58610,1
1655,58610,1
1656,60340,1
1657,60350,1
1658,60350,1
1659,60350,1
1660,60350,1
1661,60600,1
1662,60600,1
1663,60700,1
1664,60700,1
1665,60800,1
1666,61100,1
1667,61100,1
1668,61310,1
1669,61500,1
1670,61510,1
1671,61520,1
1672,61600,1
1673,61600,1
1674,61600,1
1675,61700,1
1676,61700,1
1677,61700,1
1678,61700,1
1679,61730,1
1680,61730,1
1681,61730,1
1682,61730,1
1683,61730,1
1684,62000,1
1685,62000,1
1686,62000,1
1687,62000,1
1688,62000,1
1689,62100,1
1690,62100,1
1691,62100,1
1692,62100,1
1693,63000,1
1694,63000,1
1695,63000,1
1696,63000,1
1697,63000,1
1698,63000,1
1699,63110,1
1700,63200,1
1701,63200,1
1702,63200,1
1703,63200,1
1704,63200,1
1705,63500,1
1706,63500,1
1707,63500,1
1708,63500,1
1709,63610,1
1710,63650,1
1711,63660,1
1712,63700,1
1713,63700,1
1714,63700,1
1715,63700,1
1716,63710,1
1717,63710,1
1718,63710,1
1719,63710,1
1720,63710,1
1721,63800,1
1722,63800,1
1723,63800,1
1724,63900,1
1725,63900,1
1726,63910,1
1727,63910,1
1728,63940,1
1729,63940,1
1730,63960,1
1731,63960,1
1732,64000,1
1733,64000,1
1734,64000,1
1735,65070,1
1736,65070,1
1737,65080,1
1738,65270,1
1739,65400,1
1740,65400,1
1741,65400,1
1742,65500,1
1743,65530,1
1744,65540,1
1745,65560,1
1746,65600,1
1747,65610,1
1748,65710,1
1749,65710,1
1750,65730,1
1751,65740,1
1752,65740,1
1753,65740,1
1754,65780,1
1755,65790,1
1756,65800,1
1757,65800,1
1758,65800,1
1759,65800,1
1760,65800,1
1761,65800,1
1762,65930,1
1763,65930,1
1764,65930,1
1765,65930,1
1766,65980,1
1767,65980,1
1768,65980,1
1769,65980,1
1770,65980,1
1771,67000,1
1772,67000,1
1773,67000,1
1774,67370,1
1775,67370,1
1776,70000,1
1777,70000,1
1778,70000,1
1779,70000,1
1780,70000,1
1781,70100,1
1782,70100,1
1783,70110,1
1784,70110,1
1785,70120,1
1786,70120,1
1787,70120,1
1788,70120,1
1789,70200,1
1790,70210,1
1791,70300,1
1792,70400,1
1793,70420,1
1794,70500,1
1795,70500,1
1796,70500,1
1797,70500,1
1798,70600,1
1799,70600,1
1800,70600,1
1801,70600,1
1802,70600,1
1803,70620,1
1804,70620,1
1805,70640,1
1806,70650,1
1807,70660,1
1808,70900,1
1809,71000,1
1810,71000,1
1811,71230,1
1812,71240,1
1813,71260,1
1814,71340,1
1815,71340,1
1816,71340,1
1817,71340,1
1818,71340,1
1819,72000,1
1820,72000,1
1821,72000,1
1822,72000,1
1823,72400,1
1824,72400,1
1825,72400,1
1826,72400,1
1827,72400,1
1828,72400,1
1829,72850,1
1830,72850,1
1831,72850,1
1832,72850,1
1833,72850,1
1834,72900,1
1835,72900,1
1836,72900,1
1837,73010,1
1838,73010,1
1839,73060,1
1840,73170,1
1841,73190,1
1842,73210,1
1843,73210,1
1844,73220,1
1845,78000,1
1846,78000,1
1847,80000,1
1848,80000,1
1849,80000,1
1850,80000,1
1851,80200,1
1852,80200,1
1853,80200,1
1854,80300,1
1855,80310,1
1856,80310,1
1857,80310,1
1858,80310,1
1859,80330,1
1860,80330,1
1861,80330,1
1862,80340,1
1863,80340,1
1864,80340,1
1865,80350,1
1866,80350,1
1867,80350,1
1868,80360,1
1869,80360,1
1870,80360,1
1871,90200,1
1872,90400,1
1873,91100,1
1874,91100,1
1875,91100,1
1876,91100,1
1877,91200,1
1878,91200,1
1879,91200,1
