GTId,GameId,TagId
8252,261700,15
8253,261700,18
8254,261700,12
8255,261700,16
8256,261720,14
8257,261720,15
8258,261740,14
8259,261740,15
8260,261740,12
8261,261740,16
8262,261760,14
8263,261760,15
8264,261760,5
8265,261760,18
8266,261760,16
8267,261880,14
8268,261880,5
8269,261900,14
8270,261900,15
8271,261920,14
8272,261940,14
8273,261940,12
8274,261940,17
8275,261960,14
8276,261960,15
8277,261960,12
8278,261960,14
8279,262000,14
8280,262000,15
8281,262000,18
8282,262000,1
8283,262000,16
8284,262000,14
8285,262060,14
8286,262060,15
8287,262060,18
8288,262060,12
8289,262060,16
8290,262080,14
8291,262080,15
8292,262080,18
8293,262080,17
8294,262100,14
8295,262100,9
8296,262100,11
8297,262100,8
8298,262100,13
8299,262100,4
8300,262100,12
8301,262120,14
8302,262120,9
8303,262120,3
8304,262120,15
8305,262120,5
8306,262120,18
8307,262120,16
8308,262120,17
8309,262150,14
8310,262150,8
8311,262150,13
8312,262150,18
8313,262150,1
8314,262150,19
8315,262150,12
8316,262190,14
8317,262190,15
8318,262190,5
8319,262210,14
8320,262210,15
8321,262210,18
8322,262210,1
8323,262210,12
8324,262210,16
8325,262210,14
8326,262240,14
8327,262240,12
8328,262240,16
8329,262260,14
8330,262260,15
8331,262260,18
8332,262260,12
8333,262280,14
8334,262280,9
8335,262280,4
8336,262280,15
8337,262280,18
8338,262280,12
8339,262280,16
8340,262300,14
8341,262390,14
8342,262390,15
8343,262390,5
8344,262390,18
8345,262390,19
8346,262390,16
8347,262390,17
8348,262390,6
8349,262410,14
8350,262410,15
8351,262410,18
8352,262410,19
8353,262410,6
8354,262450,14
8355,262450,15
8356,262450,18
8357,262450,16
8358,262470,14
8359,262470,15
8360,262470,5
8361,262470,18
8362,262470,16
8363,262470,17
8364,262490,14
8365,262510,14
8366,262510,15
8367,262550,14
8368,262550,15
8369,262590,14
8370,262590,15
8371,262590,5
8372,262590,18
8373,262590,19
8374,262590,14
8375,262590,6
8376,262610,14
8377,262630,14
8378,262630,15
8379,262630,5
8380,262630,16
8381,262690,14
8382,262690,9
8383,262690,11
8384,262690,4
8385,262690,15
8386,262690,5
8387,262690,18
8388,262690,16
8389,262690,17
8390,262750,9
8391,262750,15
8392,262750,18
8393,262750,12
8394,262770,14
8395,262770,15
8396,262770,5
8397,262770,18
8398,262770,16
8399,262770,17
8400,262790,14
8401,262790,15
8402,262790,18
8403,262790,12
8404,262790,16
8405,262810,14
8406,262810,15
8407,262810,18
8408,262830,14
8409,262830,13
8410,262830,15
8411,262830,5
8412,262830,18
8413,262830,16
8414,262830,14
8415,262830,17
8416,262850,14
8417,262850,18
8418,262870,14
8419,262900,14
8420,262900,15
8421,262900,18
8422,262920,14
8423,262920,13
8424,262920,15
8425,262920,18
8426,262920,12
8427,262920,17
8428,262940,14
8429,262940,15
8430,262940,5
8431,262940,18
8432,262960,14
8433,262960,15
8434,262960,18
8435,262960,12
8436,262980,14
8437,262980,15
8438,262980,17
8439,263020,14
8440,263020,13
8441,263020,15
8442,263020,5
8443,263020,18
8444,263020,17
8445,263040,14
8446,263040,18
8447,263060,9
8448,263060,4
8449,263060,18
8450,263060,19
8451,263060,12
8452,263060,6
8453,263080,14
8454,263080,15
8455,263080,5
8456,263080,18
8457,263100,14
8458,263120,14
8459,263140,14
8460,263140,1
8461,263140,14
8462,263180,14
8463,263200,14
8464,263200,9
8465,263200,11
8466,263200,3
8467,263200,10
8468,263200,15
8469,263200,18
8470,263200,16
8471,263280,14
8472,263280,11
8473,263280,10
8474,263280,15
8475,263280,18
8476,263280,19
8477,263280,12
8478,263280,6
8479,263300,14
8480,263300,13
8481,263300,5
8482,263300,18
8483,263300,16
8484,263320,14
8485,263320,15
8486,263320,5
8487,263320,18
8488,263320,16
8489,263320,14
8490,263320,17
8491,263340,14
8492,263340,12
8493,263360,14
8494,263360,3
8495,263360,18
8496,263380,14
8497,263380,15
8498,263380,6
8499,263400,14
8500,263400,15
8501,263400,18
8502,263400,16
8503,263400,14
8504,263400,17
8505,263420,14
8506,263420,9
8507,263420,3
8508,263420,4
8509,263420,15
8510,263420,18
8511,263420,12
8512,263420,17
8513,263460,14
8514,263460,15
8515,263460,18
8516,263460,12
8517,263460,16
8518,263460,14
8519,263460,17
8520,263480,14
8521,263480,9
8522,263480,3
8523,263480,15
8524,263480,18
8525,263480,12
8526,263500,14
8527,263500,9
8528,263500,3
8529,263500,4
8530,263500,15
8531,263500,18
8532,263500,12
8533,263520,14
8534,263520,18
8535,263520,16
8536,263540,8
8537,263540,18
8538,263560,14
8539,263560,15
8540,263560,18
8541,263600,14
8542,263600,9
8543,263600,12
8544,263600,6
8545,263620,14
8546,263620,15
8547,263620,5
8548,263620,18
8549,263640,14
8550,263640,15
8551,263640,18
8552,263640,12
8553,263680,14
8554,263680,15
8555,263680,5
8556,263680,18
8557,263680,16
8558,263680,17
8559,263700,14
8560,263700,9
8561,263700,3
8562,263700,4
8563,263700,15
8564,263700,5
8565,263700,12
8566,263700,17
8567,263720,14
8568,263720,9
8569,263720,11
8570,263720,8
8571,263720,3
8572,263720,10
8573,263720,7
8574,263720,13
8575,263720,15
8576,263720,5
8577,263720,17
8578,263740,14
8579,263740,9
8580,263740,15
8581,263740,18
8582,263760,14
8583,263760,15
8584,263760,18
8585,263760,19
8586,263760,12
8587,263760,14
8588,263760,17
8589,263760,6
8590,263800,14
8591,263820,14
8592,263820,15
8593,263820,18
8594,263820,12
8595,263860,14
8596,263860,9
8597,263860,4
8598,263860,15
8599,263860,18
8600,263860,16
8601,263860,17
8602,263880,14
8603,263880,13
8604,263880,15
8605,263880,5
8606,263880,18
8607,263880,16
8608,263880,17
8609,263920,14
8610,263920,9
8611,263920,3
8612,263920,13
8613,263920,4
8614,263920,15
8615,263920,5
8616,263920,18
8617,263920,19
8618,263920,16
8619,263920,14
8620,263920,17
8621,263920,6
8622,263940,14
8623,263940,9
8624,263940,12
8625,263960,14
8626,263960,9
8627,263960,3
8628,263960,13
8629,263960,5
8630,263960,18
8631,263980,14
8632,263980,15
8633,263980,5
8634,263980,18
8635,263980,16
8636,263980,14
8637,264000,14
8638,264000,9
8639,264000,3
8640,264000,13
8641,264000,4
8642,264000,15
8643,264000,18
8644,264000,1
8645,264000,12
8646,264000,14
8647,264020,14
8648,264020,15
8649,264020,17
8650,264060,14
8651,264060,15
8652,264060,5
8653,264060,18
8654,264060,16
8655,264080,14
8656,264120,14
8657,264120,9
8658,264120,18
8659,264120,12
8660,264120,14
8661,264160,14
8662,264160,9
8663,264160,11
8664,264160,3
8665,264160,10
8666,264160,4
8667,264160,15
8668,264160,5
8669,264160,18
8670,264160,1
8671,264160,16
8672,264160,17
8673,264200,14
8674,264200,15
8675,264200,12
8676,264200,17
8677,264220,14
8678,264220,15
8679,264220,5
8680,264220,18
8681,264220,14
8682,264240,14
8683,264240,15
8684,264240,18
8685,264240,16
8686,264240,17
8687,264260,14
8688,264260,15
8689,264260,18
8690,264260,12
8691,264260,16
8692,264260,14
8693,264260,17
8694,264280,14
8695,264280,15
8696,264280,18
8697,264280,12
8698,264280,17
8699,264300,14
8700,264300,3
8701,264300,15
8702,264300,5
8703,264300,18
8704,264300,16
8705,264300,17
8706,264320,14
8707,264340,14
8708,264340,15
8709,264340,18
8710,264340,16
8711,264340,17
8712,264380,14
8713,264380,15
8714,264400,14
8715,264400,15
8716,264400,16
8717,264440,14
8718,264440,5
8719,264440,14
8720,264460,14
8721,264460,15
8722,264460,18
8723,264460,12
8724,264460,16
8725,264480,14
8726,264480,18
8727,264520,14
8728,264520,15
8729,264520,18
8730,264520,1
8731,264520,16
8732,264540,14
8733,264540,15
8734,264540,5
8735,264540,18
8736,264540,17
8737,264560,14
8738,264560,15
8739,264560,18
8740,264560,1
8741,264580,14
8742,264710,14
8743,264710,15
8744,264710,5
8745,264710,18
8746,264710,20
8747,264730,14
8748,264730,15
8749,264730,18
8750,265000,14
8751,265000,15
8752,265000,5
8753,265000,16
8754,265120,14
8755,265120,15
8756,265120,18
8757,265120,19
8758,265120,16
8759,265120,6
8760,265170,14
8761,265170,9
8762,265170,12
8763,265170,16
8764,265210,14
8765,265210,9
8766,265210,3
8767,265210,13
8768,265210,15
8769,265210,5
8770,265210,16
8771,265240,14
8772,265240,15
8773,265240,17
8774,265240,6
8775,265300,14
8776,265300,15
8777,265300,18
8778,265300,12
8779,265300,16
8780,265330,14
8781,265330,18
8782,265330,16
8783,265380,14
8784,265380,15
8785,265380,18
8786,265380,12
8787,265470,14
8788,265470,15
8789,265470,5
8790,265470,18
8791,265470,16
8792,265550,14
8793,265550,9
8794,265550,3
8795,265550,15
8796,265550,5
8797,265550,18
8798,265550,1
8799,265550,16
8800,265550,17
8801,265590,14
8802,265590,9
8803,265590,11
8804,265590,3
8805,265590,10
8806,265590,15
8807,265590,18
8808,265590,1
8809,265590,16
8810,265590,14
8811,265590,17
8812,265610,14
8813,265610,15
8814,265610,18
8815,265610,16
8816,265630,9
8817,265630,11
8818,265630,8
8819,265630,4
8820,265630,15
8821,265630,19
8822,265630,14
8823,265630,17
8824,265630,6
8825,265630,6
8826,265670,14
8827,265670,15
8828,265670,18
8829,265670,19
8830,265670,12
8831,265670,16
8832,265670,14
8833,265670,6
8834,265690,14
8835,265730,14
8836,265730,12
8837,265750,9
8838,265750,15
8839,265750,5
8840,265750,18
8841,265750,14
8842,265750,17
8843,265770,9
8844,265770,15
8845,265770,17
8846,265790,14
8847,265790,15
8848,265790,5
8849,265790,18
8850,265790,16
8851,265810,14
8852,265810,15
8853,265810,19
8854,265810,16
8855,265830,14
8856,265830,15
8857,265830,5
8858,265830,18
8859,265830,16
8860,265870,14
8861,265870,18
8862,265870,12
8863,265890,14
8864,265890,15
8865,265930,14
8866,265930,13
8867,265930,15
8868,265930,5
8869,265930,18
8870,265930,19
8871,265930,16
8872,265930,17
8873,265930,6
8874,265950,14
8875,265950,15
8876,265950,5
8877,265950,18
8878,265970,14
8879,265970,9
8880,265970,3
8881,265970,13
8882,265970,15
8883,265970,18
8884,265990,14
8885,265990,15
8886,265990,6
8887,266010,14
8888,266010,15
8889,266010,18
8890,266010,16
8891,266030,14
8892,266030,9
8893,266050,14
8894,266050,15
8895,266050,18
8896,266050,12
8897,266090,14
8898,266110,14
8899,266110,15
8900,266110,18
8901,266110,12
8902,266110,16
8903,266130,14
8904,266130,15
8905,266130,18
8906,266130,16
8907,266130,14
8908,266130,17
8909,266150,9
8910,266150,15
8911,266150,18
8912,266170,14
8913,266170,15
8914,266190,14
8915,266190,9
8916,266190,11
8917,266190,3
8918,266210,14
8919,266210,15
8920,266210,18
8921,266210,12
8922,266210,16
8923,266230,14
8924,266230,15
8925,266230,18
8926,266230,12
8927,266230,16
8928,266230,17
8929,266250,14
8930,266250,13
8931,266250,15
8932,266250,5
8933,266250,18
8934,266250,16
8935,266250,17
8936,266270,14
8937,266290,14
8938,266290,15
8939,266290,12
8940,266310,14
8941,266310,9
8942,266310,6
8943,266330,14
8944,266330,15
8945,266330,5
8946,266330,18
8947,266330,16
8948,266330,14
8949,266330,17
8950,266370,14
8951,266370,9
8952,266370,3
8953,266370,15
8954,266370,12
8955,266370,14
8956,266370,17
8957,266390,14
8958,266390,15
8959,266410,14
8960,266410,9
8961,266410,8
8962,266410,20
8963,266410,12
8964,266430,14
8965,266430,9
8966,266430,15
8967,266430,19
8968,266430,12
8969,266430,14
8970,266430,17
8971,266430,6
8972,266490,14
8973,266490,15
8974,266490,5
8975,266490,18
8976,266490,14
8977,266490,17
8978,266510,14
8979,266510,15
8980,266510,5
8981,266510,18
8982,266510,16
8983,266510,17
8984,266840,14
8985,266840,9
8986,266840,3
8987,266840,15
8988,266840,18
8989,266840,19
8990,266840,16
8991,266840,14
8992,266840,17
8993,266840,6
8994,266980,14
8995,267060,14
8996,267060,15
8997,267060,18
8998,267130,14
8999,267220,14
9000,267340,14
9001,267340,15
9002,267340,18
9003,267340,16
9004,267360,14
9005,267360,18
9006,267360,12
9007,267490,14
9008,267490,15
9009,267490,5
9010,267490,18
9011,267490,16
9012,267530,14
9013,267530,13
9014,267530,15
9015,267530,5
9016,267530,16
9017,267600,14
9018,267600,16
9019,267610,14
9020,267610,9
9021,267610,16
9022,267670,14
9023,267670,18
9024,267730,14
9025,267730,9
9026,267730,4
9027,267730,15
9028,267730,18
9029,267900,14
9030,267900,13
9031,267900,18
9032,267900,12
9033,267900,16
9034,267920,14
9035,267920,18
9036,267920,12
9037,267920,16
9038,267940,14
9039,267960,14
9040,267980,14
9041,267980,18
9042,267980,16
9043,268050,14
9044,268050,15
9045,268050,5
9046,268050,18
9047,268050,1
9048,268050,16
9049,268130,14
9050,268130,15
9051,268130,5
9052,268130,16
9053,268200,14
9054,268200,15
9055,268200,18
9056,268200,19
9057,268200,12
9058,268200,16
9059,268200,17
9060,268220,14
9061,268220,9
9062,268220,3
9063,268220,13
9064,268220,4
9065,268220,15
9066,268220,5
9067,268220,18
9068,268220,20
9069,268220,16
9070,268220,17
9071,268240,14
9072,268240,15
9073,268240,5
9074,268240,18
9075,268260,14
9076,268260,13
9077,268260,15
9078,268260,18
9079,268260,17
9080,268320,14
9081,268320,15
9082,268320,18
9083,268320,12
9084,268340,14
9085,268340,15
9086,268340,18
9087,268340,12
9088,268340,16
9089,268360,14
9090,268360,9
9091,268360,13
9092,268360,4
9093,268360,15
9094,268360,5
9095,268360,16
9096,268360,14
9097,268360,17
9098,268400,14
9099,268400,9
9100,268400,4
9101,268400,15
9102,268400,6
9103,268420,8
9104,268420,18
9105,268500,14
9106,268500,9
9107,268500,4
9108,268500,15
9109,268500,18
9110,268500,19
9111,268500,16
9112,268520,14
9113,268520,9
9114,268520,3
9115,268520,13
9116,268520,15
9117,268520,5
9118,268540,14
9119,268540,15
9120,268540,18
9121,268540,16
9122,268540,2
9123,268650,14
9124,268650,9
9125,268650,11
9126,268650,3
9127,268650,10
9128,268650,1
9129,268650,19
9130,268650,17
9131,268650,6
9132,268670,14
9133,268750,14
9134,268750,9
9135,268770,14
9136,268770,15
9137,268770,5
9138,268770,18
9139,268770,16
9140,268770,14
9141,268810,14
9142,268810,15
9143,268810,18
9144,268850,14
9145,268850,15
9146,268870,14
9147,268870,9
9148,268870,11
9149,268870,8
9150,268870,3
9151,268870,10
9152,268870,7
9153,268870,4
9154,268870,15
9155,268870,18
9156,268870,16
9157,268870,17
9158,268890,14
9159,268890,9
9160,268910,14
9161,268910,7
9162,268910,13
9163,268910,15
9164,268910,5
9165,268910,18
9166,268910,16
9167,268930,14
9168,268930,15
9169,268930,14
9170,268970,14
9171,268970,15
9172,268970,1
9173,268970,12
9174,268990,14
9175,268990,9
9176,268990,11
9177,268990,8
9178,268990,3
9179,268990,10
9180,268990,7
9181,268990,13
9182,268990,4
9183,268990,15
9184,268990,5
9185,268990,18
9186,268990,16
9187,268990,14
9188,268990,17
9189,269010,14
9190,269010,15
9191,269030,14
9192,269030,13
9193,269030,5
9194,269030,18
9195,269050,14
9196,269050,15
9197,269110,14
9198,269110,13
9199,269110,15
9200,269110,5
9201,269110,18
9202,269110,16
9203,269150,14
9204,269150,13
9205,269150,5
9206,269150,12
9207,269170,14
9208,269170,9
9209,269170,11
9210,269170,10
9211,269170,16
9212,269190,14
9213,269190,15
9214,269190,5
9215,269190,18
9216,269190,19
9217,269190,16
9218,269190,14
9219,269210,14
9220,269210,9
9221,269210,11
9222,269210,8
9223,269210,3
9224,269210,10
9225,269210,7
9226,269210,13
9227,269210,4
9228,269210,15
9229,269210,5
9230,269210,18
9231,269210,16
9232,269230,14
9233,269230,13
9234,269230,12
9235,269250,14
9236,269250,18
9237,269270,14
9238,269270,15
9239,269270,18
9240,269270,12
9241,269270,17
9242,269270,6
9243,269290,14
9244,269310,14
9245,269310,15
9246,269310,18
9247,269310,16
9248,269330,14
9249,269330,5
9250,269330,18
9251,269330,16
9252,269350,14
9253,269350,5
9254,269350,20
9255,269350,16
9256,269370,14
9257,269370,15
9258,269370,5
9259,269370,16
9260,269370,17
9261,269430,14
9262,269430,15
9263,269430,5
9264,269430,18
9265,269430,12
9266,269470,14
9267,269470,16
9268,269490,14
9269,269490,15
9270,269490,5
9271,269490,18
9272,269490,16
9273,269490,17
9274,269530,9
9275,269530,8
9276,269530,4
9277,269530,15
9278,269530,18
9279,269570,14
9280,269590,14
9281,269610,14
9282,269630,14
9283,269630,9
9284,269630,3
9285,269630,4
9286,269630,15
9287,269630,18
9288,269630,12
9289,269630,16
9290,269650,14
9291,269650,15
9292,269650,5
9293,269650,18
9294,269650,1
9295,269670,14
9296,269670,13
9297,269670,15
9298,269670,5
9299,269670,18
9300,269670,16
9301,269670,14
9302,269670,17
9303,269690,14
9304,269690,15
9305,269690,5
9306,269690,18
9307,269710,14
9308,269710,11
9309,269710,8
9310,269710,13
9311,269710,4
9312,269710,15
9313,269710,5
9314,269710,18
9315,269710,16
9316,269710,14
9317,269710,17
9318,269730,14
9319,269730,9
9320,269730,12
9321,269730,6
9322,269770,14
9323,269770,11
9324,269770,3
9325,269770,15
9326,269770,5
9327,269770,16
9328,269770,17
9329,269790,14
9330,269790,15
9331,269790,18
9332,269790,12
9333,269790,16
9334,269810,14
9335,269810,12
9336,269890,14
9337,269890,15
9338,269890,18
9339,269950,14
9340,269950,8
9341,269950,12
9342,269950,6
9343,269990,14
9344,270010,14
9345,270010,15
9346,270010,5
9347,270010,18
9348,270010,19
9349,270010,17
9350,270010,6
9351,270010,2
9352,270030,14
9353,270030,15
9354,270030,18
9355,270030,12
9356,270030,14
9357,270030,17
9358,270050,14
9359,270050,15
9360,270050,5
9361,270050,18
9362,270050,16
9363,270050,14
9364,270050,17
9365,270070,14
9366,270070,12
9367,270090,14
9368,270090,18
9369,270110,14
9370,270110,15
9371,270110,12
9372,270130,14
9373,270130,15
9374,270130,20
9375,270130,19
9376,270130,16
9377,270150,14
9378,270150,9
9379,270150,11
9380,270150,3
9381,270150,10
9382,270150,4
9383,270150,15
9384,270150,18
9385,270150,19
9386,270170,14
9387,270170,5
9388,270190,14
9389,270190,15
9390,270190,18
9391,270210,14
9392,270210,15
9393,270210,5
9394,270210,18
9395,270210,19
9396,270230,14
9397,270230,15
9398,270270,14
9399,270270,15
9400,270270,5
9401,270270,16
9402,270270,14
9403,270310,14
9404,270310,18
9405,270310,1
9406,270330,14
9407,270330,15
9408,270330,5
9409,270330,18
9410,270330,16
9411,270410,14
9412,270410,15
9413,270410,5
9414,270410,18
9415,270430,14
9416,270430,5
9417,270450,14
9418,270450,9
9419,270450,3
9420,270450,13
9421,270450,15
9422,270450,5
9423,270450,18
9424,270450,19
9425,270450,16
9426,270450,14
9427,270450,17
9428,270490,14
9429,270490,15
9430,270490,18
9431,270490,16
9432,270510,14
9433,270510,15
9434,270510,18
9435,270510,12
9436,270510,16
9437,270510,17
9438,270550,14
9439,270550,9
9440,270550,3
9441,270550,13
9442,270550,15
9443,270550,5
9444,270550,18
9445,270550,14
9446,270550,17
9447,270570,14
9448,270570,15
9449,270570,18
9450,270590,14
9451,270590,5
9452,270610,14
9453,270630,14
9454,270630,15
9455,270630,5
9456,270630,18
9457,270750,14
9458,270750,18
9459,270760,14
9460,270760,18
9461,270770,14
9462,270770,9
9463,270790,14
9464,270790,9
9465,270810,14
9466,270810,15
9467,270810,18
9468,270830,14
9469,270830,9
9470,270850,14
9471,270880,14
9472,270880,15
9473,270880,18
9474,270880,19
9475,270880,12
9476,270880,16
9477,270880,6
9478,270910,14
9479,270910,9
9480,270910,15
9481,270910,5
9482,270910,18
9483,270910,16
9484,270910,17
9485,270950,14
9486,270950,9
9487,270950,15
9488,270950,12
9489,270950,16
9490,270950,6
9491,271240,14
9492,271240,9
9493,271240,11
9494,271240,3
9495,271240,10
9496,271240,4
9497,271240,15
9498,271240,18
9499,271240,19
9500,271240,12
9501,271240,16
9502,271240,14
9503,271240,6
9504,271360,14
9505,271360,15
9506,271360,16
9507,271370,14
9508,271500,14
9509,271550,14
9510,271550,15
9511,271550,18
9512,271570,9
9513,271570,3
9514,271570,13
9515,271570,4
9516,271570,15
9517,271570,18
9518,271570,12
9519,271590,14
9520,271590,9
9521,271590,15
9522,271590,5
9523,271640,14
9524,271640,15
9525,271640,18
9526,271640,14
9527,271670,14
9528,271670,15
9529,271670,18
9530,271670,12
9531,271670,16
9532,271670,17
9533,271730,14
9534,271730,15
9535,271730,18
9536,271760,14
9537,271760,9
9538,271760,3
9539,271760,18
9540,271760,16
9541,271820,14
9542,271820,15
9543,271820,18
9544,271860,14
9545,271860,18
9546,271900,14
9547,271900,15
9548,271920,14
9549,271920,19
9550,271920,16
9551,271970,14
9552,271970,15
9553,271970,5
9554,271970,18
9555,271970,16
9556,271990,14
9557,271990,18
9558,271990,12
9559,271990,16
9560,272010,14
9561,272010,15
9562,272040,14
9563,272060,14
9564,272270,14
9565,272270,15
9566,272270,12
9567,272270,16
9568,272330,14
9569,272330,15
9570,272330,5
9571,272330,18
9572,272330,19
9573,272330,16
9574,272330,17
9575,272330,6
9576,272470,14
9577,272470,9
9578,272470,3
9579,272470,15
9580,272470,5
9581,272470,18
9582,272470,16
9583,272470,14
9584,272470,17
9585,272510,14
9586,272510,9
9587,272510,15
9588,272510,12
9589,272510,16
9590,272510,17
9591,272600,14
9592,272600,15
9593,272600,18
9594,272620,14
9595,272620,9
9596,272620,11
9597,272620,8
9598,272620,3
9599,272620,10
9600,272620,7
9601,272620,13
9602,272620,4
9603,272620,15
9604,272620,5
9605,272620,18
9606,272620,19
9607,272620,16
9608,272620,6
9609,272890,14
9610,272890,9
9611,272890,13
9612,272890,15
9613,272890,5
9614,272890,17
9615,272990,14
9616,272990,15
9617,272990,17
9618,273030,14
9619,273030,15
9620,273030,1
9621,273030,16
9622,273030,2
9623,273070,14
9624,273070,15
9625,273070,18
9626,273070,16
9627,273110,14
9628,273110,9
9629,273110,8
9630,273110,3
9631,273110,15
9632,273110,18
9633,273110,1
9634,273110,6
9635,273500,14
9636,273500,9
9637,273500,11
9638,273500,8
9639,273500,3
9640,273500,10
9641,273500,7
9642,273500,13
9643,273500,15
9644,273500,5
9645,273500,18
9646,273500,19
9647,273500,16
9648,273500,14
9649,273500,17
9650,273500,6
9651,273570,14
9652,273570,9
9653,273580,14
9654,273580,9
9655,273590,14
9656,273590,9
9657,273600,14
9658,273600,9
9659,273600,6
9660,273620,14
9661,273620,9
9662,273730,14
9663,273730,15
9664,273730,12
9665,273740,14
9666,273740,15
9667,273740,5
9668,273750,14
9669,273750,9
9670,273750,12
9671,273760,14
9672,273770,14
9673,273770,16
9674,273790,14
9675,273790,9
9676,273800,14
9677,273800,15
9678,273800,12
9679,273800,14
9680,273820,14
9681,273820,16
9682,273830,14
9683,273830,15
9684,273830,5
9685,273830,18
9686,273830,17
9687,273840,14
9688,273840,9
9689,273840,12
9690,273850,14
9691,273850,9
9692,273850,16
9693,273860,14
9694,273860,9
9695,273860,16
9696,273890,14
9697,273890,15
9698,273890,5
9699,273890,17
9700,273940,14
9701,273960,14
9702,273960,15
9703,273960,18
9704,274010,14
9705,274010,15
9706,274170,14
9707,274170,15
9708,274170,5
9709,274170,19
9710,274170,17
9711,274170,6
9712,274190,14
9713,274190,9
9714,274190,3
9715,274190,13
9716,274190,5
9717,274190,6
9718,274230,14
9719,274230,15
9720,274230,5
9721,274250,14
9722,274250,15
9723,274250,5
9724,274250,14
9725,274250,17
9726,274270,14
9727,274270,15
9728,274270,18
9729,274270,12
9730,274290,14
9731,274290,15
9732,274290,18
9733,274290,1
9734,274310,14
9735,274310,15
9736,274310,5
9737,274310,18
9738,274310,16
9739,274350,14
9740,274480,14
9741,274480,9
9742,274480,3
9743,274480,4
9744,274480,15
9745,274480,18
9746,274500,14
9747,274500,15
9748,274500,5
9749,274500,18
9750,274500,16
9751,274520,14
9752,274520,15
9753,274520,5
9754,274520,18
9755,274560,14
9756,274560,9
9757,274560,3
9758,274560,13
9759,274560,15
9760,274560,5
9761,274560,18
9762,274560,16
9763,274560,17
9764,274700,14
9765,274700,15
9766,274700,16
9767,274700,17
9768,274880,14
9769,274880,9
9770,274880,15
9771,274880,5
9772,274880,16
9773,274880,17
9774,274900,14
9775,274900,9
9776,274900,11
9777,274900,3
9778,274900,10
9779,274900,4
9780,274900,15
9781,274900,5
9782,274900,18
9783,274900,19
9784,274900,6
9785,274920,15
9786,274920,18
9787,274920,19
9788,274940,14
9789,274940,9
9790,274940,11
9791,274940,15
9792,274940,5
9793,274940,18
9794,274940,1
9795,274940,19
9796,274940,6
9797,274940,16
9798,274940,19
9799,274940,14
9800,274940,17
9801,274940,6
9802,274960,14
9803,274960,16
9804,274980,14
9805,274980,15
9806,274980,18
9807,274980,1
9808,274980,16
9809,274980,14
9810,275060,14
9811,275060,9
9812,275060,3
9813,275060,15
9814,275060,18
9815,275060,17
9816,275080,14
9817,275080,18
9818,275100,14
9819,275100,15
9820,275100,5
9821,275100,18
9822,275180,14
9823,275180,15
9824,275180,5
9825,275180,18
9826,275180,16
9827,275200,14
9828,275200,13
9829,275200,15
9830,275200,5
9831,275200,18
9832,275200,16
9833,275290,14
9834,275290,15
9835,275310,14
9836,275330,14
9837,275350,14
9838,275350,15
9839,275390,14
9840,275390,13
9841,275390,15
9842,275390,5
9843,275390,18
9844,275390,19
9845,275390,16
9846,275390,17
9847,275470,14
9848,275470,15
9849,275470,18
9850,275470,16
9851,275470,17
9852,275490,14
9853,275490,15
9854,275490,5
9855,275490,18
9856,275490,16
9857,275490,14
9858,275490,17
9859,275510,14
9860,275510,15
9861,275510,5
9862,275510,18
9863,275510,17
9864,275530,14
9865,275530,15
9866,275530,18
9867,275530,17
9868,275570,14
9869,275610,14
9870,275610,13
9871,275610,15
9872,275610,5
9873,275610,16
9874,275610,17
9875,275670,14
9876,275670,15
9877,275670,18
9878,275670,16
9879,275810,14
9880,275830,14
9881,275850,14
9882,275850,9
9883,275850,11
9884,275850,3
9885,275850,10
9886,275850,15
9887,275850,5
9888,275850,16
9889,276220,14
9890,276220,16
9891,276240,14
9892,276240,16
9893,276300,14
9894,276300,16
9895,276340,14
9896,276360,14
9897,276360,16
9898,276380,14
9899,276380,16
9900,276430,14
9901,276430,16
9902,276440,14
9903,276440,16
9904,276460,14
9905,276460,16
9906,276730,14
9907,276730,9
9908,276730,3
9909,276730,13
9910,276730,15
9911,276730,5
9912,276730,18
9913,276730,16
9914,276730,17
9915,276750,14
9916,276750,9
9917,276810,14
9918,276810,9
9919,276810,15
9920,276810,18
9921,276810,12
9922,276810,16
9923,276870,14
9924,276890,14
9925,276890,15
9926,276890,18
9927,276890,16
9928,277110,14
9929,277270,14
9930,277390,14
9931,277390,9
9932,277390,3
9933,277390,13
9934,277390,15
9935,277390,5
9936,277390,17
9937,277430,14
9938,277430,15
9939,277430,18
9940,277430,12
9941,277430,16
9942,277430,17
9943,277450,14
9944,277450,9
9945,277460,14
9946,277460,9
9947,277470,14
9948,277470,15
9949,277470,5
9950,277470,18
9951,277470,16
9952,277490,14
9953,277490,15
9954,277490,18
9955,277500,14
9956,277500,18
9957,277510,14
9958,277510,15
9959,277510,5
9960,277510,18
9961,277520,14
9962,277520,15
9963,277520,5
9964,277540,14
9965,277540,16
9966,277560,14
9967,277560,16
9968,277590,14
9969,277630,14
9970,277630,15
9971,277650,14
9972,277680,14
9973,277680,18
9974,277680,16
9975,277700,14
9976,277700,15
9977,277700,5
9978,277700,18
9979,277700,16
9980,277700,14
9981,277700,17
9982,277850,9
9983,277850,5
9984,277850,6
9985,277870,14
9986,277870,15
9987,277870,5
9988,277870,18
9989,277870,14
9990,277870,17
9991,277890,14
9992,277890,15
9993,277890,18
9994,277890,12
9995,277890,16
9996,277910,14
9997,277910,9
9998,277910,3
9999,278080,14
